Price,Close,High,Low,Open,Volume
Ticker,CTSH,CTSH,CTSH,CTSH,CTSH
Date,,,,,
2024-02-02,76.65419006347656,76.95926917455455,75.92593306847786,76.25069906253593,4500600
2024-02-05,76.35894012451172,76.5164051410263,75.41417255045997,76.0440175998278,2472300
2024-02-06,77.48086547851562,77.67768925575609,76.52625439137313,76.59514346424189,6513100
2024-02-07,76.76244354248047,77.62847866405784,74.22337630022622,74.43988695770699,5302300
2024-02-08,77.05768585205078,77.411974649724,76.1325976016434,76.89037738601101,3173800
2024-02-09,75.87672424316406,77.33324575828057,75.65037764470797,77.32340231667717,5330000
2024-02-12,75.31576538085938,75.66021074060103,74.3414749323485,75.52243259670436,5249600
2024-02-13,74.30211639404297,74.86307246913434,73.60338216074295,74.3414826547235,3214900
2024-02-14,75.52243041992188,75.61100637178568,74.5875062549496,74.70560502131951,2729600
2024-02-15,76.7821273803711,76.8018142640206,75.86688250766913,75.91609220844674,4396200
2024-02-16,76.07081604003906,76.8414023212254,75.93250606840706,76.5845377150539,2125900
2024-02-20,75.81394958496094,76.45610731606503,75.43853789073343,75.98190386412796,4622000
2024-02-21,76.53514099121094,76.59441453624444,75.20143346666316,75.32986199334499,3507500
2024-02-22,78.50112915039062,78.71847554403077,77.1773029888779,77.45392293084603,3771500
2024-02-23,78.85678100585938,79.12351949541095,78.47148788910282,78.63943462464744,3858300
2024-02-26,78.55052947998047,78.9753408337802,77.99728205391895,78.61968446607214,3442500
2024-02-27,78.18498229980469,78.82713997212754,77.79968920387644,78.63943037353218,1779700
2024-02-28,77.532958984375,78.12571707681727,77.28597581774672,77.98740710649167,3095800
2024-02-29,78.0664291381836,78.73822359393047,77.49343397027715,78.42208546989238,6272400
2024-03-01,77.661376953125,78.56039163794628,77.58234054159671,77.94787829191972,4516500
2024-03-04,78.12571716308594,78.71847525618274,77.53295906998913,77.56259584404475,7360000
2024-03-05,76.84140014648438,78.02692384634256,76.60429842144391,77.68114138972062,4556100
2024-03-06,75.76455688476562,77.99727923346099,75.45829263972462,77.60211220570005,6748900
2024-03-07,76.52525329589844,77.01921956365197,76.12020487575063,76.12020487575063,4783700
2024-03-08,75.84358978271484,76.59442074239624,75.6657615958779,76.25852724355327,5061500
2024-03-11,76.03129577636719,76.37707069611439,75.5373294517775,75.92262258197121,3015600
2024-03-12,76.15972900390625,76.48574860719899,75.80408016261138,75.97202691437005,2575700
2024-03-13,76.09056091308594,76.43634333194177,75.83370387956582,76.20911553132169,4120900
2024-03-14,75.42865753173828,76.20912524225525,74.9643279728067,76.0214156237949,3635500
2024-03-15,74.42096710205078,75.6460014573289,74.22337605292344,75.329863316053,6883400
2024-03-18,74.1838607788086,75.15203811452703,74.10483189335805,74.95445459490848,11544200
2024-03-19,73.74917602539062,74.46048876053803,73.63062139042333,73.92700420917747,7622500
2024-03-20,74.2431411743164,74.49012434020746,73.03786211879557,73.57134666159962,6438600
2024-03-21,71.70415496826172,74.78650007351234,71.53620822338908,72.59329587836406,7625100
2024-03-22,71.03236389160156,71.74367665413291,70.73598106143734,71.73379521650652,5802200
2024-03-25,71.14103698730469,71.68439545868999,70.92369058381918,71.13115554969303,4257400
2024-03-26,71.52632141113281,71.67451280790151,71.04223654986082,71.37813001436413,5329800
2024-03-27,72.73160552978516,72.76124230377043,72.03017424193084,72.03017424193084,2880900
2024-03-28,72.40558624267578,73.17617251881262,72.25739483480451,72.51425943929283,11104800
2024-04-01,70.88417053222656,71.86222178521582,70.69646090911604,71.85234788518872,5095300
2024-04-02,70.81501007080078,71.19042175067109,70.54827158145329,70.65693723464844,5553100
2024-04-03,70.97308349609375,71.51644951092365,70.40008824275233,70.54827965928126,3748500
2024-04-04,70.74585723876953,71.93137339662066,70.4494744306428,71.49668815865013,3655200
2024-04-05,70.27164459228516,70.88416553051646,70.21237104699198,70.63718237535787,5175800
2024-04-08,70.2024917602539,70.68658418606583,69.95550859753156,70.27164674432304,4595800
2024-04-09,70.69644927978516,70.88415887201808,70.14320947614333,70.14320947614333,3157500
2024-04-10,69.12564086914062,70.19260981881975,68.85889486305729,70.1432101770037,3221900
2024-04-11,69.7184066772461,70.04442626008866,69.16516680623661,69.16516680623661,3799300
2024-04-12,68.4242172241211,69.18492204569169,68.1871079620258,69.13552993575111,2804800
2024-04-15,67.59434509277344,69.39238208097856,67.54495298633202,69.17503570811958,2953800
2024-04-16,67.11026763916016,67.98952712642156,67.0608679899453,67.84133571610518,2282200
2024-04-17,66.7249755859375,67.7030268502952,66.67557593591476,67.59435365010786,2538700
2024-04-18,66.31991577148438,67.17941988641033,65.796312675401,66.18160580411623,4601900
2024-04-19,66.62618255615234,66.78424786602805,66.1717344264334,66.48787258351302,4889500
2024-04-22,67.37699890136719,67.72278133402537,66.54713915257335,67.00158723462627,3050900
2024-04-23,66.95219421386719,67.5745966243602,66.73485535625038,67.26833236906128,2819800
2024-04-24,66.70520782470703,67.13990059361427,66.35943291186163,66.94231708265342,4256100
2024-04-25,65.95438385009766,66.6854518787612,65.4011364572762,66.33967696907762,3459900
2024-04-26,66.13220977783203,66.38906682354559,65.64811738338402,65.64811738338402,2818900
2024-04-29,65.7271499633789,67.07073880611131,65.69751319347448,66.26063443363975,5123100
2024-04-30,64.88741302490234,65.99390024275893,64.76885840027673,65.42089752972636,3858400
2024-05-01,64.58116149902344,65.47029487419424,64.51200651345842,64.70959003297901,4873600
2024-05-02,65.47029876708984,67.06087106698965,64.76886743255773,66.58666757701259,8585800
2024-05-03,65.4505386352539,66.45822663064783,65.36162831389328,65.87534997996453,7399700
2024-05-06,65.61847686767578,66.15196133863174,65.2529466552755,65.70739471483196,2342900
2024-05-07,66.8435287475586,66.8929208591623,65.63824967197091,65.63824967197091,3086700
2024-05-08,66.90280151367188,67.0707482583503,66.54714515004221,66.75461010593817,4578300
2024-05-09,65.99391174316406,66.81389021007008,65.54933747634004,66.63606201080624,2299400
2024-05-10,66.1717300415039,66.31991390427777,65.86546580467325,65.90498401385551,4825200
2024-05-13,67.05098724365234,67.38688070456635,66.50762130708267,66.6558127022678,3134700
2024-05-14,66.96206665039062,67.92036242438705,66.75460172055539,67.21893122237445,1893200
2024-05-15,68.02904510498047,68.22662862650574,66.98183887370571,67.25845881877238,3329600
2024-05-16,69.4813003540039,69.86659345829153,68.05867502289425,68.21674785405197,6126700
2024-05-17,68.22125244140625,69.63012461331255,67.65571881918378,69.43169468501631,4384900
2024-05-20,69.03482818603516,69.14396691894892,68.21132959027366,68.46929455621682,2584500
2024-05-21,68.25102233886719,68.78679227720347,67.98313358489042,68.77686850900727,2704300
2024-05-22,68.50897979736328,68.76693718518408,68.23116730571441,68.37999353383648,2961000
2024-05-23,67.93352508544922,69.1142036200448,67.72517138574706,68.83639111749189,2149900
2024-05-24,67.78469848632812,68.37007965153313,67.7152472534682,67.93352471948985,1860100
2024-05-28,66.33614349365234,67.69541208405515,66.01865103956915,67.50689833738734,2785400
2024-05-29,65.60193634033203,65.98887998929925,65.5424013076796,65.87974126065554,2365900
2024-05-30,64.2724380493164,65.49280415071607,63.85573062722564,65.43326911211945,5734700
2024-05-31,65.63170623779297,65.70115747439863,63.855730250743136,64.27243767037707,4523000
2024-06-03,65.26459503173828,65.7706011658837,64.58992270941644,65.63169870860712,4379100
2024-06-04,64.83796691894531,65.47295177316231,64.56016199142745,64.90741815082478,2464700
2024-06-05,65.00663757324219,65.30429005577709,64.55024265107453,65.02648510920694,1655200
2024-06-06,65.79044342041016,65.99879711357879,64.82804238319089,64.96695241491977,5498400
2024-06-07,65.42335510253906,66.22700623911821,65.30429259097951,65.67139632440842,1460400
2024-06-10,66.72308349609375,66.8421459983979,65.1653850466276,65.36381498085106,4143700
2024-06-11,66.44528198242188,66.68339942967698,65.5820958278985,66.5444969546434,2070200
2024-06-12,65.78052520751953,66.65362745256496,65.3439703001887,66.60401618778056,5382800
2024-06-13,64.10376739501953,65.53248710837885,64.04423993016843,65.53248710837885,2728800
2024-06-14,63.75651550292969,64.3121253977192,63.41917551708098,64.04424421833629,2579600
2024-06-17,65.00663757324219,65.1852275488397,63.29019662352656,63.50847410143655,2956700
2024-06-18,65.29436492919922,65.64162867480336,64.9570325209879,65.06617125767201,3406600
2024-06-20,67.60610961914062,68.04266455827847,66.16747367096988,67.03065221202561,4226100
2024-06-21,67.8045425415039,68.27086123438411,67.11003017101238,67.91368128109788,6627500
2024-06-24,68.14188385009766,68.65780625395358,67.47713520121611,67.70532888325377,2461600
2024-06-25,68.36016082763672,69.1439719806618,67.76486342155685,68.34031329131764,2775700
2024-06-26,67.76485443115234,68.15179807224908,67.35806325636973,67.79461816206499,4218400
2024-06-27,67.19932556152344,67.98312909607357,67.02073559387001,67.58626922983639,8942700
2024-06-28,67.46720886230469,67.81446504105492,67.1100289156996,67.39775762655464,5939400
2024-07-01,67.20924377441406,67.65572249174164,66.71316135712807,67.31838251178634,2127100
2024-07-02,68.07242584228516,68.15180084102106,67.16955226330136,67.23900349479115,5075300
2024-07-03,67.76485443115234,68.18156180316171,67.65571570472854,68.10218680765054,1230300
2024-07-05,67.46720886230469,67.65572260346208,67.11995268355446,67.53666009805472,1501200
2024-07-08,67.02073669433594,67.63587403887401,66.6933204866591,67.28861786540625,2264300
2024-07-09,66.36590576171875,67.15964066419302,66.33614202755895,66.8619881833609,2109500
2024-07-10,67.29854583740234,67.34814953978696,66.02857599817271,66.4055959286886,3483300
2024-07-11,69.59043884277344,69.84840381166117,67.34814426315451,67.34814426315451,6550600
2024-07-12,70.96955108642578,71.74343846457965,69.80872001919498,69.8285599857248,6434900
2024-07-15,71.86249542236328,72.537167776526,70.51315071403782,70.60244948056788,2999200
2024-07-16,73.21184539794922,73.3209841373288,72.16015307623738,72.34865925093358,2635100
2024-07-17,74.11470794677734,74.53142291801728,73.092779408199,73.19199437483068,3016400
2024-07-18,75.374755859375,76.73401669690679,73.99564748822917,74.11470241144877,5156700
2024-07-19,73.74761199951172,75.25569917712549,73.49957079749771,74.81915180892024,5069000
2024-07-22,74.57111358642578,74.600877320718,73.50948993255614,74.06510739460683,4135200
2024-07-23,73.3110580444336,74.32307040120226,73.0233293378863,74.32307040120226,5753100
2024-07-24,72.12046813964844,73.3408267130491,71.8228156453658,73.20192423428182,4094700
2024-07-25,72.63639068603516,73.80714555897939,72.03116949758669,72.22960701735026,4982300
2024-07-26,73.98573303222656,74.38260048867384,72.25936830174055,72.55701321686317,5126900
2024-07-29,73.95596313476562,74.25360802508486,73.4499569807215,74.25360802508486,4825400
2024-07-30,75.22593688964844,75.69225556953475,73.92620338839528,74.23377206252587,7283700
2024-07-31,75.0870361328125,75.71209726310074,74.53142623922295,75.71209726310074,3860400
2024-08-01,75.71209716796875,79.64106905973756,74.80923109202018,77.38885818423803,6668000
2024-08-02,73.42019653320312,75.51366490478678,73.05309282547505,75.51366490478678,4043700
2024-08-05,71.1679916381836,73.11263393466432,70.98940165332223,72.61655148445135,5956500
2024-08-06,72.08077239990234,73.34081833321042,71.22751008804339,71.39617628304384,2664600
2024-08-07,72.59669494628906,73.80713718586635,72.52724371465511,73.10270110226014,3887800
2024-08-08,73.1523208618164,73.66824327533524,72.49748839928596,72.49748839928596,3796600
2024-08-09,73.83690643310547,73.99565644276421,72.63638787112528,73.15231783289912,7783400
2024-08-12,72.56693267822266,74.03533990904558,72.5272451779716,73.82698620993996,3853300
2024-08-13,73.68807983398438,73.80714234065084,72.7653662237661,72.7653662237661,2458500
2024-08-14,73.7972183227539,74.01549579942798,73.2812959348473,73.2812959348473,1622800
2024-08-15,74.87867736816406,75.13664233118163,74.10479004872792,74.41235870911495,2601600
2024-08-16,75.26561737060547,75.28545733466588,74.49173008877374,75.04733991785986,2193700
2024-08-19,75.39459991455078,75.89068230719484,75.14655871822875,75.2656212175253,2155300
2024-08-20,75.1655044555664,75.69343483046727,75.05593314006401,75.40456568956273,1686400
2024-08-21,76.32097625732422,76.42058446530625,75.2949896762139,75.48425059111314,3225000
2024-08-22,75.97234344482422,76.62977136011932,75.85281662358501,76.32098360575822,1910800
2024-08-23,76.38074493408203,76.65965097552979,75.91257796467202,76.3209815250917,1719500
2024-08-26,76.5102310180664,77.14773268073824,76.39070420607749,76.82898184940233,2483300
2024-08-27,76.84890747070312,76.87878917347466,76.20144271204944,76.3408957247294,4533900
2024-08-28,76.57000732421875,77.86492934132812,76.38074639264238,76.98836639437933,1990300
2024-08-29,76.83894348144531,77.22742081222185,76.10183362299998,76.87878828455305,3347700
2024-08-30,77.46648406982422,77.56609988002458,76.7293741919814,77.08796982976857,3383200
2024-09-03,76.47039031982422,77.74540131324139,76.10183916357883,76.9684389955026,3506800
2024-09-04,77.01824188232422,77.21745829976135,76.20144241144125,76.34089542357108,2491400
2024-09-05,76.46043395996094,77.03816464155331,76.2512544304779,77.01824603858238,2774500
2024-09-06,75.54401397705078,77.2075022083722,75.43445026803141,76.69949046828631,2510400
2024-09-09,75.8328857421875,76.45046881243103,75.78308543628329,75.95242015567253,3161500
2024-09-10,76.25125122070312,76.35085943060403,75.62370505905079,76.23132501895138,1928200
2024-09-11,76.00222778320312,76.11179909525877,74.46823701404347,76.05202808892518,2580400
2024-09-12,76.0121841430664,76.43055079364912,75.25515565073844,76.14168165856893,1996600
2024-09-13,76.90867614746094,77.00828436339945,76.23132963961133,76.25125584257088,2371700
2024-09-16,77.56610107421875,77.60594587898848,76.74930157548809,77.22742403348585,1946300
2024-09-17,75.92253875732422,77.96453369846886,75.53406141146093,77.81512518053637,2578800
2024-09-18,75.0559310913086,75.9723387962962,74.89655947286785,75.56394284935104,2043700
2024-09-19,74.9065170288086,76.23132831669753,74.74714540599663,76.03211188827767,3083500
2024-09-20,75.34480285644531,75.35476595782697,74.49812162987595,74.92644379385146,5605100
2024-09-23,75.82292938232422,75.8727296876646,74.9762405957253,75.48425234776079,6565600
2024-09-24,75.74324035644531,76.27117071475108,75.71335865308752,75.93250127720374,2670500
2024-09-25,75.2352294921875,76.14168170275336,75.1555398825427,75.53406172854578,1766800
2024-09-26,76.89871215820312,77.2573078111377,76.50027929904884,76.92860146229738,3626600
2024-09-27,76.58992004394531,77.3071113089074,76.38074052493458,77.16765829623357,4426000
2024-09-30,76.87879180908203,76.99832622388533,75.90261308723709,76.69949398668682,2665700
2024-10-01,75.79304504394531,77.09793776308919,75.44441248525031,76.8489134212185,2356600
2024-10-02,76.46043395996094,76.56004217405481,75.31492049883225,75.49421832404909,3571100
2024-10-03,76.23133087158203,76.50028141854426,75.72331908257995,76.18153056261782,2587300
2024-10-04,76.83894348144531,77.44656342950485,76.33093174134555,76.96843339183111,1528500
2024-10-07,75.70339965820312,76.52019919263579,75.46433841875496,76.47039128459168,1585000
2024-10-08,75.8328857421875,76.19148138302317,75.09577585807834,75.89265674873971,2756900
2024-10-09,76.50027465820312,76.66960937303307,75.78308339584197,75.78308339584197,1420100
2024-10-10,74.2092514038086,76.02214824821216,73.98014567309176,75.96238484003366,3545300
2024-10-11,75.64363098144531,75.78308399471543,74.24909324912491,74.28893805286198,2800300
2024-10-14,76.47039031982422,76.53016132864701,75.69343560170512,75.84285172433256,2025000
2024-10-15,77.07801055908203,77.4166876114307,76.35086374604883,76.6397328908222,3863700
2024-10-16,77.29714965820312,77.50632918113807,76.96843572232564,77.17762284487995,2351900
2024-10-17,77.43660736083984,77.69559480474922,76.57996301527943,77.30711743869506,2012500
2024-10-18,77.69559478759766,77.74540269589917,77.03816687619278,77.43660734374545,3058500
2024-10-21,76.57000732421875,77.6657129078097,76.46043600589768,77.45653337272941,1884200
2024-10-22,75.52410125732422,76.46043520420689,75.36472963210446,76.33093768411987,1866600
2024-10-23,75.77312469482422,75.95242252082538,75.11570439923305,75.3448025326892,2083700
2024-10-24,74.5678482055664,76.12175763920041,74.39851348002827,75.93250431050119,6106700
2024-10-25,74.52799987792969,75.2352280508345,74.338738958554,74.89655861576148,4909100
2024-10-28,74.6873779296875,75.55397770569773,74.53796181670047,75.11570006712009,3441500
2024-10-29,75.22526550292969,75.63366904782289,74.26901299734043,74.56784523017055,4020900
2024-10-30,74.0598373413086,75.10574261120753,73.98014772844358,74.48815951093333,3266600
2024-10-31,74.29889678955078,77.69559235976294,74.27897818662449,77.52625763622088,6074400
2024-11-01,74.3188247680664,74.61765701643903,72.82467872544282,74.09968213254245,4101200
2024-11-04,74.6076889038086,75.00612934167042,73.99010584514181,74.16940366219866,4665100
2024-11-05,75.09577941894531,75.77312592823985,74.62761244345383,74.78699166899125,2671100
2024-11-06,79.09012603759766,79.12000774024209,77.17762107216201,77.71550691900019,4232900
2024-11-07,81.04248046875,81.21181519322296,79.09013058759804,79.18973880201628,5172800
2024-11-08,79.99657440185547,81.43095699362136,79.83720278033678,81.04247964162136,3994400
2024-11-11,81.18193054199219,81.86924011588233,80.2356411399394,80.25555974225216,1947000
2024-11-12,81.42098999023438,81.61025090636068,80.94286754897314,81.15204706697733,1910500
2024-11-13,81.99873352050781,82.08838623377997,80.95282826351081,81.35126872330108,4839100
2024-11-14,80.45478057861328,81.9489266214964,80.34521686045204,81.62022026777313,3264900
2024-11-15,76.80906677246094,80.20575476231242,76.77918506809227,80.18583615927318,5411800
2024-11-18,76.57000732421875,77.54617848792677,76.53016251759111,76.9186398826859,4412600
2024-11-19,76.31999969482422,76.62999725341797,75.16000366210938,75.9000015258789,5078800
2024-11-20,77.56999969482422,77.5999984741211,76.12999725341797,76.16999816894531,4883300
2024-11-21,78.86000061035156,79.05000305175781,77.38999938964844,77.80000305175781,5436200
2024-11-22,79.54000091552734,80.02999877929688,78.76000213623047,78.93000030517578,2720800
2024-11-25,80.62999725341797,80.81999969482422,80.0199966430664,80.30000305175781,3074200
2024-11-26,81.05999755859375,81.16000366210938,79.70999908447266,80.73999786376953,2828900
2024-11-27,80.75,80.9800033569336,80.01000213623047,80.86000061035156,1456400
2024-11-29,80.48999786376953,80.9800033569336,80.20999908447266,80.62000274658203,1399500
2024-12-02,80.81999969482422,81.0199966430664,79.97000122070312,80.19000244140625,2984000
2024-12-03,79.9800033569336,80.58000183105469,79.5999984741211,80.19000244140625,2372500
2024-12-04,80.58000183105469,80.81999969482422,80.19999694824219,80.4000015258789,1914800
2024-12-05,80.7300033569336,80.91999816894531,80.12999725341797,80.26000213623047,1823000
2024-12-06,81.1500015258789,81.4000015258789,80.86000061035156,81.2300033569336,2657000
2024-12-09,80.63999938964844,81.48999786376953,80.5,81.0,2639400
2024-12-10,80.05999755859375,80.83999633789062,79.37999725341797,80.1500015258789,2456700
2024-12-11,81.25,81.81999969482422,80.31999969482422,80.58999633789062,2150600
2024-12-12,80.37000274658203,81.5999984741211,80.33000183105469,81.06999969482422,1869300
2024-12-13,80.05999755859375,80.6500015258789,79.48999786376953,80.05000305175781,2698700
2024-12-16,80.69999694824219,80.97000122070312,79.8499984741211,80.33999633789062,2587100
2024-12-17,81.02999877929688,82.45999908447266,80.87000274658203,81.31999969482422,3368500
2024-12-18,78.26000213623047,81.70999908447266,78.23999786376953,80.68000030517578,2771700
2024-12-19,79.48999786376953,80.08000183105469,78.63999938964844,78.63999938964844,3391200
2024-12-20,79.2300033569336,80.2699966430664,78.33000183105469,78.77999877929688,5945900
2024-12-23,79.0,79.43000030517578,78.61000061035156,78.76000213623047,2526500
2024-12-24,79.48999786376953,79.5199966430664,78.6500015258789,78.87999725341797,917200
2024-12-26,79.88999938964844,80.06999969482422,79.02999877929688,79.18000030517578,1639800
2024-12-27,79.19999694824219,80.12000274658203,78.58000183105469,79.22000122070312,1962400
2024-12-30,76.75,78.5999984741211,75.62999725341797,78.44999694824219,3208900
2024-12-31,76.9000015258789,77.3499984741211,76.33999633789062,77.0,2039900
2025-01-02,76.41000366210938,77.86000061035156,76.18000030517578,77.4800033569336,2196000
2025-01-03,76.37999725341797,77.19999694824219,75.72000122070312,76.86000061035156,2570700
2025-01-06,75.91000366210938,77.22000122070312,75.6500015258789,76.23999786376953,3248700
2025-01-07,75.62000274658203,76.79000091552734,75.29000091552734,75.79000091552734,1860300
2025-01-08,76.0199966430664,76.06999969482422,74.77999877929688,75.62000274658203,2407500
2025-01-10,75.31999969482422,76.62000274658203,75.19999694824219,75.19999694824219,2985700
2025-01-13,76.68000030517578,76.80000305175781,74.58000183105469,74.9800033569336,3192100
2025-01-14,77.16999816894531,77.6500015258789,76.43000030517578,76.54000091552734,2940900
2025-01-15,77.77999877929688,78.13999938964844,76.93000030517578,78.01000213623047,2119400
2025-01-16,77.43000030517578,77.63999938964844,76.26000213623047,77.4000015258789,2995100
2025-01-17,77.80999755859375,78.69999694824219,77.23999786376953,78.69000244140625,3580400
2025-01-21,78.44999694824219,78.87000274658203,77.55000305175781,78.02999877929688,3384900
2025-01-22,79.05000305175781,79.11000061035156,77.83999633789062,78.30000305175781,2562400
2025-01-23,79.68000030517578,79.94000244140625,78.41999816894531,79.0199966430664,2182500
2025-01-24,80.05000305175781,80.37999725341797,79.41000366210938,79.5,1257400
2025-01-27,81.12000274658203,81.33000183105469,79.36000061035156,79.5,3127800
2025-01-28,80.95999908447266,81.37000274658203,80.04000091552734,80.75,2555700
2025-01-29,81.19000244140625,81.69000244140625,80.7699966430664,81.05000305175781,1662800
2025-01-30,82.76000213623047,83.47000122070312,81.79000091552734,82.0,4444100
2025-01-31,82.61000061035156,83.4000015258789,82.48999786376953,82.83999633789062,2647700
